id,category_name,language_id,phrase_id,translation,
15330,14,12,1940,Het maken van een tijdelijke backup is mislukt. Zorg ervoor dat u voldoende schijfruimte heeft en de benodigde rechten hebt om in de locatie van de database te schrijven.,
15331,14,13,1940,Η δημιουργία προσωρινής δημιουργίας αντιγράφων ασφαλείας απέτυχε. Βεβαιωθείτε ότι διαθέτετε αρκετό χώρο στο δίσκο και ότι έχετε τα απαιτούμενα δικαιώματα για να γράψετε στη θέση της βάσης δεδομένων.,
15332,14,14,1940,"فشل عملية التعزيز مؤقتا ..
تأكد من أن لديك مساحه فارغه كافيه علي القرص الصلب..
و أنك لديم السماح اللازم بالأضافه",
15333,14,18,1940,Criação de backup temporário falhou. Garanta que tem espaço em disco suficiente e as permissões requeridas para gravar na base de dados local.,
15334,14,21,1940, Tillfällig säkerhetskopiering misslyckades. Se till det finns tillräckligt med diskutrymme tillgängligt och ha de nödvändiga behörigheterna att skriva på databasplatsen. ,
15335,14,22,1940,Membuat backup sementara gagal. Pastikan Anda memiliki cukup ruang disk yang tersedia. Apakah Anda memiliki izin untuk menulis di lokasi target?,
15336,14,23,1940,"Az ideiglenes biztonsági mentés létrehozása nem sikerült. Győződjön meg arról, hogy van-e elegendő szabad lemezterület, és rendelkezik-e a szükséges engedélyekkel az adatbázis helyén történő íráshoz.",
15337,14,24,1940,一時バックアップを作成できませんでした。ディスク空き容量が十分にあり、データベースの場所に書き込むために必要な権限があることをご確認ください。,
15338,14,1,1941,Request failed,
15339,14,2,1941,Anfrage Fehlgeschlagen,
15340,14,3,1941,Не удалось выполнить запрос,
15341,14,4,1941,La requête a échoué,
15342,14,5,1941,请求失败,
15343,14,6,1941,בקשה נכשלה,
15344,14,7,1941,La solicitud ha fallado,
15345,14,8,1941,Żądanie nie powiodło się,
15346,14,9,1941,İstek başarısız.,
15347,14,10,1941,Richiesta fallita,
15348,14,12,1941,Aanvraag mislukt,
15349,14,13,1941,Το αίτημα απέτυχε,
15350,14,14,1941,فشل الطلب,
15351,14,18,1941,Requisição falhou,
15352,14,21,1941,Förfrågan misslyckades,
15353,14,22,1941,Permintaan gagal,
15354,14,23,1941,Sikertelen kérés,
15355,14,24,1941,Request failed,
15356,14,1,1942,"Your request could not be submitted. If this error persists, please contact us at info@water-id.com.",
15357,14,2,1942,Ihr Anfrage konnte nicht bearbeitet werden (Netzwerkfehler). Falls dieser Fehler weiterhin auftritt kontaktieren Sie uns bitte via E-Mail an info@water-id.com.,
15358,14,3,1942,"Не возможно принять запрос. Если данная ошибка будет повторяться, пожалуйста, обратитесь по адресу info@water-id.com.",
15359,14,4,1942,"Votre demande n'a pas pu être soumise. Si cette erreur persiste, contactez-nous à info@water-id.com.",
15360,14,5,1942,请求无法提交。如果这个问题一直无法解决，请直接发送邮件到如下地址联系我们：info@water-id.com,
15361,14,6,1942,לא ניתן היה לשלוח את בקשתך. במידה ושגיאה זו נמשכת אנא פנה אל צוות התמיכה שלנו במייל:  info@water-id.com,
15362,14,7,1942,"Su solicitud no pudo ser procesada (error de red). Si este error persiste, póngase en contacto con nosotros por correo electrónico a info@water-id.com.",
15363,14,8,1942,"Twoja prośba nie może zostać zgłoszona. Jeśli błąd będzie się powtarzał, skontaktuj się z nami pod adresem info@water-id.com.",
15364,14,9,1942,Talebiniz gönderilemedi. Lütfen bu hata tekrar ederse bizimle info@water-id.com adresinden irtibata geçiniz,
15365,14,10,1942,"La tua richiesta non può essere soddisfatta. Se questo errore persiste, prego contattarci a info@water-id.com",
15366,14,12,1942,"Uw verzoek kan niet worden ingediend. Als deze fout blijft bestaan, neem dan aub contact met ons op via info@water-id.com.",
15367,14,13,1942,"Δεν ήταν δυνατή η υποβολή του αιτήματός σας. Εάν αυτό το σφάλμα επιμένει, επικοινωνήστε μαζί μας στο info@water-id.com.",
15368,14,14,1942,"لا يمكنك تقديم طلبك
لازال هناك خطأ موجودا ..من فضلك أكتب إلي ..
info@water-id.com",
15369,14,18,1942,Sua requisição não pode ser submetida. Se o erro persistir por favor contate-nos em info@water-id.com.,
15370,14,21,1942, Din förfrågan kunde inte skickas in. Ifall felet fortsätter kontakta oss på info@water-id.com.,
15371,14,22,1942,"Permintaan Anda tidak dapat diajukan. Jika kesalahan ini berlanjut, hubungi kami di info@water-id.com.",
15372,14,23,1942,"A kérelmet nem lehet elküldeni. Ha ez a hiba továbbra is fennáll, kérjük, vegye fel velünk a kapcsolatot az info@water-id.com címen!",
15373,14,24,1942,"Your request could not be submitted. If this error persists, please contact us at info@water-id.com.",
15374,14,1,1943,Setting the Ideal Range failed. Make sure the batteries are above 15% and the device is in range of your computer.,
15375,14,2,1943,"Setzen des Idealbereichs fehlgeschlagen. Stellen Sie sicher, dass die Batterien des PrimeLab ausreichend geladen sind.",
15376,14,3,1943,"Установка Оптимального Диапазона не выполнена. Убедитесь, что заряд батареи более 15% и компьютер находится в диапазоне действия Вашего компьютера.",
15377,14,4,1943,La configuration de la plage idéale a échoué. Assurez-vous que les batteries sont supérieures à 15% et que l'appareil est à portée de votre ordinateur.,
15378,14,5,1943,设置标准范围值失败。请确保光度计电池电量高于15%，并且光度计在电脑蓝牙覆盖距离内。,
15379,14,6,1943,הגדרת טווח אידיאלי נכשלה. אנא וודא כי מצב הסוללות מעל 15% והמכשיר נמצא בסמוך למחשב.,
15380,14,7,1943,Fijar el rango ideal falló. Asegúrese de que las pilas del PrimeLab están suficientemente cargadas.,
15381,14,8,1943,"Ustawianie idealnego zakresu nie powiodło się. Upewnij się, że stan naładowania baterii jest powyżej 15%, a urządzenie znajduje się w zasięgu komputera.",
15382,14,9,1943,İdeal aralık belirleme başarısız. Lütfen pil yüzdesinin %15'in üzerinde ve cihazın bilgisayarla yeterli uzaklıkta olduğundan emin olunuz.,
15383,14,10,1943,Settaggio del range ideale fallito. Verificare che le batterie siano sopra il 15% di carica e lo strumento sia a portata del vostro compueter.,
15384,14,12,1943,Het instellen van het ideale bereik is mislukt. Zorg ervoor dat het niveau van de batterijen meer dan 15% bedraagt en dat het apparaat zich binnen het bereik van uw computer bevind.,
15385,14,13,1943,Έχει αποτύχει ο ορισμός του ιδανικού εύρους. Βεβαιωθείτε ότι οι μπαταρίες είναι πάνω από 15% και η συσκευή βρίσκεται εντός του εύρους του υπολογιστή σας.,
15386,14,14,1943,"فشل في ضبط مدي القياس النموذجي ..
من فضلك تأكد من شحن البطاريات ",
15387,14,18,1943,Ajuste de amplitude ideal falhou. Garanta que as baterias tenham acima de 15% de capacidade e que o equipamento esteja próximo ao seu computador.,
15388,14,21,1943,Inställning av idealområde misslyckades.Se till att batterierna har mera än 15% kvar och att apparaten är i närheten av er dator. ,
15389,14,22,1943,Pengaturan Rentang Ideal gagal. Pastikan baterai di atas 15% dan perangkat berada dalam jangkauan komputer Anda.,
15390,14,23,1943,"Az ideális tartomány beállítása sikertelen. Győződjön meg arról, hogy az akkumulátorok töltöttsége 15% felett vannak, és a készülék a számítógép hatótávolságán belül van!",
15391,14,24,1943,許容範囲の設定に失敗しました。電池残量が15%以上あること、PrimeLabが近くにあることを確認してください。,
15392,14,1,1944,Database Backup,
15393,14,2,1944,Datenbank Backup,
15394,14,3,1944,Резервная копия базы данных,
15395,14,4,1944,Sauvegarde de la base de données,
15396,14,5,1944,数据库备份,
15397,14,6,1944,גיבוי בסיס נתונים,
15398,14,7,1944,Copia de seguridad de base de datos,
15399,14,8,1944,Baza danych kopii zapasowej,
15400,14,9,1944,Veritabanı yedekleme,
15401,14,10,1944,Backup database,
15402,14,12,1944,Database backup,
15403,14,13,1944,Backup βάσης δεδομένων,
15404,14,14,1944,تدعيم قاعدة البيانات,
15405,14,18,1944,Backup da base de dados,
15406,14,21,1944,"Database Backup
",
15407,14,22,1944,Backup database,
15408,14,23,1944,Adatbázis biztonsági mentése,
15409,14,24,1944,データベースバックアップ,
15410,14,1,1945,Restore from Backup,
15411,14,2,1945,Backup wiederherstellen,
15412,14,3,1945,Восстановить из резервной копии,
15413,14,4,1945,Restaurer depuis une sauvergarde,
15414,14,5,1945,从备份中恢复,
15415,14,6,1945,שחזר מגיבוי,
15416,14,7,1945,Restaurar la copia de seguridad,
15417,14,8,1945,Przywróć z kopii zapasowej,
15418,14,9,1945,Yedeklemeden geri yükle,
15419,14,10,1945,Ripristino da Backup,
15420,14,12,1945,Herstel van backup,
15421,14,13,1945,Επαναφορά από τα αντίγραφα ασφαλείας,
15422,14,14,1945,أستعاده البيانات من التدعيم,
15423,14,18,1945,Restaurar do Backup,
15424,14,21,1945,Återställ från Backup,
15425,14,22,1945,Pulihkan dari Backup,
15426,14,23,1945,Visszaállítás a biztonsági mentésből,
15427,14,24,1945,バックアップから復元,
15428,14,1,1946,Restore Database Backup,
15429,14,2,1946,Backup wiederherstellen,
15430,14,3,1946,Восстановить базу данных из резервной копии,
15431,14,4,1946,Restaurer la sauvegarde de la base de données,
15432,14,5,1946,恢复数据库备份,
15433,14,6,1946,שחזר מגיבוי בסיס הנתונים,
15434,14,7,1946,Restaurar la copia de seguridad,
15435,14,8,1946,Przywracanie bazy danych kopii zapasowej,
15436,14,9,1946,Veritabanı yedeklemesini geri yükle,
15437,14,10,1946,Ripristina database backup,
15438,14,12,1946,Herste database backup,
15439,14,13,1946,Επαναφορά από τα αντίγραφα ασφαλείας της βάσης δεδομένων,
15440,14,14,1946,أستعادة تعزيز قاعدة البيانات,
15441,14,18,1946,Restaurar backup da base de dados,
15442,14,21,1946,Återställ databas säkerhetskopiering,
15443,14,22,1946,Kembalikan Backup Data basis,
15444,14,23,1946,Adatbázis visszaállítás biztonsági mentése,
15445,14,24,1946,データベースバックアップを復元,
15446,14,1,1947,This operation will overwrite your current database and replace it with your backup file!,
15447,14,2,1947,Warnung: Durch das wiederherstellen des Backups wird ihre derzeitige Datenbank komplett zurückgesetzt!,
15448,14,3,1947,Данная операция перезапишет текущую базу данных и заменит ее файлом резервной копии!,
15449,14,4,1947,Cette opération remplacera votre base de données actuelle et la remplacera par votre fichier de sauvegarde!,
15450,14,5,1947,本操作将以备份文件内容覆盖现在的数据库文件,
15451,14,6,1947,פעולה זו תגרוס את בסיס הנתונים הנוכחי ותחליף אותו בקובץ הגיבוי!,
15452,14,7,1947,¡Advertencia: al restaurar la copia de seguridad su base de datos actual se restablece por completo!,
15453,14,8,1947,Ta operacja spowoduje zastąpienie aktualnej bazy danych plikami z kopii zapasowej!,
15454,14,9,1947,Bu işlem güncel veritabanınızın ve yedekleme dosyalarının üzerine yazılacak!,
15455,14,10,1947,Questa operazione sovrascriverà il vostro attuale database e lo sostituirà con il file di backup!,
15456,14,12,1947,Deze bewerking zal uw huidige database overschrijven en vervangen door uw backup bestand!,
15457,14,13,1947,Αυτή η ενέργεια θα επεγγράψει την τρέχουσα βάση δεδομένων σας και θα την αντικαταστήσει με το αρχείο αντιγράφων ασφαλείας σας!,
15458,14,14,1947,هذه العمليه ستكتب فوق بيانات قاعدة البيانات و سيتم أستبدال بيانات قاعدة التعزيز بها,
15459,14,18,1947,Esta operação atualizará sua base de dados atual e substituirá seu arquivo de backup!,
15460,14,21,1947,Den här åtgärden kommer att skriva över din nuvarande databas och ersätta den med din backupfil,
15461,14,22,1947,Operasi ini akan menimpa database Anda saat ini dan menggantinya dengan file Backup Anda!,
15462,14,23,1947,"Ez a művelet felülírja az aktuális adatbázist, és kicseréli a biztonsági mentési fájllal!",
15463,14,24,1947,データベースを上書きします。よろしいですか？,
15464,14,1,1948,Database successfully restored. The application will now restart.,
15465,14,2,1948,Datenbankbackup erfolgreich wiederhergestellt. Die Anwendung startet jetzt neu.,
15466,14,3,1948,База данных успешно восстановлена. Теперь приложение будет перезапущено.,
15467,14,4,1948,Base de données restaurée avec succès. L'application va maintenant redémarrer.,
15468,14,5,1948,数据库已成功恢复。应用将重启,
15469,14,6,1948,שחזור מגיבוי בוצע בהצלחה. המערכת מבצעת אתחול כעת.,
15470,14,7,1948,La copia de seguridad ha restaurado correctamente la base de datos. La aplicación se reiniciará ahora.,
15471,14,8,1948,Baza danych została pomyślnie przywrócona. Aplikacja zostanie ponownie uruchomiona.,
15472,14,9,1948,Veritabanı başarıyla geri yüklendi. Uygulama şimdi yeniden başlatılacak.,
15473,14,10,1948,Database ripristinato con successo. L'applicazione verrà riavviata ora.,
15474,14,12,1948,Database is succesvol hersteld. De applicatie wordt nu opnieuw gestart.,
15475,14,13,1948,Η βάση δεδομένων αποκαταστάθηκε με επιτυχία. Η εφαρμογή θα επανεκκινηθεί τώρα.,
15476,14,14,1948,أستعادة ناجحه لقاعدة البيانات .. ستتم أعادة تشغيل التطبيق مره أخري,
15477,14,18,1948,Base de dados restaurada com sucesso. Este aplicativo reiniciará agora.,
15478,14,21,1948,Databasen återställs. Applikationen startas nu.,
15479,14,22,1948,Database berhasil dipulihkan. Aplikasi akan mulai lagi sekarang.,
15480,14,23,1948,Az adatbázis helyreállítása sikeres. Az alkalmazás újraindul.,
15481,14,24,1948,データベースを復元しました。アプリケーションを再起動します。,
15482,14,1,1949,Create Database Backup,
15483,14,2,1949,Backup Erstellen,
15484,14,3,1949,Создать резервную копию Базы Данных,
15485,14,4,1949,Créer une sauvegarde de base de données,
15486,14,5,1949,创建数据库备份,
15487,14,6,1949,צור גיבוי לבסיס הנתונים,
15488,14,7,1949,Crear copia de seguridad,
15489,14,8,1949,Tworzenie bazy danych kopii zapasowej ,
15490,14,9,1949,Veritabanı yedeği oluştur,
15491,14,10,1949,Crea backup database,
15492,14,12,1949,Maak een back-up van de databank,
15493,14,13,1949,Δημιουργία αντιγράφων ασφαλείας βάσης δεδομένων,
15494,14,14,1949,عمل تتعزيز لقاعدة البيانات,
15495,14,18,1949,Criar Backup da base de dados,
15496,14,21,1949,Skapa Databas kopia,
15497,14,22,1949,Buat Backup Database,
15498,14,23,1949,Adatbázis biztonsági mentés létrehozása,
15499,14,24,1949,データベースバックアップを作成。,
15500,14,1,1950,Database backup failed! Make sure you have enough disc space available and have the required permissions to write at the target location.,
15501,14,2,1950,"Datenbank Backup fehlgeschlagen! Stellen Sie sicher, dass die Festplatte nicht voll ist und sie ausreichende Berechtigungen besitzen.",
15502,14,3,1950,"Не удалось создать резервную копию базы данных! Убедитесь, что у вас достаточно места на диске и есть разрешение на запись в  планируемое местоположение.",
15503,14,4,1950,La sauvegarde de la base de données a échoué Assurez-vous d'avoir suffisamment d'espace disque disponible et disposez des autorisations requises pour écrire sur le lieu cible,
15504,14,5,1950,数据库备份失败！请确保硬盘空间足够用，并且具有写入相应磁盘空间的权限,
15505,14,6,1950,גיבוי בסיס הנתונים נכשל. אנא וודא כי ברשותך מספיק שטח פנוי זמין ושבידך הרשאות מספקות ומתאימות לכתיבה למיקום הנוכחי.,
15506,14,7,1950,¡Error al crear una copia de seguridad de la base de datos! Asegúrese de que el disco no está lleno y tiene derechos suficientes.,
15507,14,8,1950,"Tworzenie kopii zapasowej bazy danych nie powiodło się! Upewnij się, że masz wystarczająco dużo miejsca na dysku i posiadasz wymagane uprawnienia do zapisu w lokalizacji docelowej.",
15508,14,9,1950,Veritabanı yedeklemesi başarısız! Lütfen yeterli disk alanına ve belirtilen dosyaya yazım iznine sahip olduğunuzdan emin olunuz.,
15509,14,10,1950,Backup del database non riuscito! Assicurarsi di disporre di spazio sufficiente sul disco e di disporre delle autorizzazioni necessarie per la scrittura nella posizione di destinazione.,
15510,14,12,1950,"Database backup mislukt! Zorg ervoor dat u voldoende schijfruimte heeft, en de benodigde rechten hebt om op de doellocatie te schrijven.",
15511,14,13,1950,Δεν ήταν δυνατή η δημιουργία αντιγράφων ασφαλείας της βάσης δεδομένων! Βεβαιωθείτε ότι διαθέτετε αρκετό χώρο στο δίσκο και ότι έχετε τα απαιτούμενα δικαιώματα για να γράψετε στη θέση προορισμού.,
15512,14,14,1950,"فشل في عملية تعزيز قاعدة البيانات ..
من فضلك تأكد من وجود مساحة تخزين كافيه",
15513,14,18,1950,Backup da base de dados falhou! Garanta que tem espaço em disco suficiente e as permissões requeridas para gravar a este local objetivo.,
15514,14,21,1950,Kopiering av Databasen mislyckades. Se till att ni har tillräcklig med plats och har de nödvändiga behörigheterna att skriva på målplatsen.,
15515,14,22,1950,Backup database gagal! Pastikan Anda memiliki cukup ruang disk yang tersedia. Apakah Anda memiliki izin untuk menulis di lokasi target?,
15516,14,23,1950,"Az adatbázis biztonsági mentése sikertelen! Győződjön meg arról, hogy elegendő szabad lemezterület áll rendelkezésre, és rendelkezik a szükséges jogosultságokkal a célhelyre történő íráshoz!",
15517,14,24,1950,データベースバックアップを作成できません。十分な空き容量があるかご確認ください。また、データベースが配置されているフォルダに書き込み権限があるかご確認ください。,
15518,14,1,1951,Restart required,
15519,14,2,1951,Neustart erforderlich,
15520,14,3,1951,Требуется перезагрузка,
15521,14,4,1951,Redémarrage requis,
15522,14,5,1951,需要重启,
15523,14,6,1951,דרוש אתחול מחדש,
15524,14,7,1951,Reinicio requerido,
15525,14,8,1951,Wymagany restart,
15526,14,9,1951,Restart gerekli,
15527,14,10,1951,Riavvio richiesto,
15528,14,12,1951,Herstart noodzakelijk,
15529,14,13,1951,Απαιτείται επανεκκίνηση,
15530,14,14,1951,الجهاز يحتاج لأعادة التشغيل,
15531,14,18,1951,Reinício requerido,
15532,14,21,1951,Omstart krävs,
15533,14,22,1951,Restart diperlukan,
15534,14,23,1951,Újraindítás szükséges,
15535,14,24,1951,再起動が必要です。,
15536,14,1,1952,Create new Backup,
15537,14,2,1952,Backup erstellen,
15538,14,3,1952,Создать новую Резервную копию,
15539,14,4,1952,Créer une nouvelle sauvegarde,
15540,14,5,1952,创建新的备份,
15541,14,6,1952,צור גיבוי חדש,
15542,14,7,1952,Crear una copia de seguridad,
15543,14,8,1952,Tworzenie nowej kopii zapasowej,
15544,14,9,1952,Yeni yedekleme oluştur,
15545,14,10,1952,Crea nuovo backup,
15546,14,12,1952,Maak een nieuwe backup,
15547,14,13,1952,Δημιουργήστε νέο αντίγραφο ασφαλείας,
15548,14,14,1952,إنشاء بيانات تعزيز جديده,
15549,14,18,1952,Criar novo Backup,
15550,14,21,1952,Skapa ny Backup,
15551,14,22,1952,Buat Backup baru,
15552,14,23,1952,Új biztonsági mentés készítése,
15553,14,24,1952,新しいバックアップを作成,
15554,14,1,1953,Database backup saved to: %a,
15555,14,2,1953,Datenbank Backup gespeichert unter: %a,
15556,14,3,1953,Резервная копия базы данных сохранена в: %a,
15557,14,4,1953,Sauvegarde de base de données sauvegardée :% a,
15558,14,5,1953,数据库备份已保存到：%a,
15559,14,6,1953,גיבוי לבסיס הנתונים נשמר ב: %a,
15560,14,7,1953,Copia de seguridad de base de datos se guardada en:%a,
15561,14,8,1953,Baza danych kopii zapasowej zapisano na: %a,
15562,14,9,1953,Veritabanı yedeklemesi kaydedildi: %a,
15563,14,10,1953,Backup Database salvato in: %a,
15564,14,12,1953,Database backup opgeslagen op: %a,
15565,14,13,1953,Το αντίγραφο ασφαλείας της βάσης δεδομένων αποθηκεύτηκε σε: %a,
15566,14,14,1953,تم تخزين بيانات التعزيزإلي  :  %,
15567,14,18,1953,Backup da base de dados salvo a:%a,
15568,14,21,1953,Databas sparad: %a,
15569,14,22,1953,Backup database disimpan ke: %a,
15570,14,23,1953,Adatbázis biztonsági mentése erre e helyre: %a,
15571,14,24,1953,%aにデータベースバックアップを作成しました。,
15572,14,1,1954,Legal Notice,
15573,14,2,1954,Rechtlicher Hinweis,
15574,14,3,1954,Официальная Информация,
15575,14,4,1954,Notice légale,
15576,14,5,1954,法律声明,
15577,14,6,1954,הערה משפטית,
15578,14,7,1954,Aviso legal,
15579,14,8,1954,Nota prawna,
15580,14,9,1954,Yasal Uyarı,
15581,14,10,1954,Avviso legale,
15582,14,12,1954,Juridische mededeling,
15583,14,13,1954,Νομική ειδοποίηση,
15584,14,14,1954,ملحوظه قانونيه,
15585,14,18,1954,Nota legal,
15586,14,21,1954,Rättsligt meddelande,
15587,14,22,1954,Pemberitahuan Hukum,
15588,14,23,1954,Jogi nyilatkozat,
15589,14,24,1954,Legal Notice,
15590,14,1,1955,"This recommendation is based upon measurements done by the customer and customer-specified water-treatment-products. The author of this software, 420nm UG, and Water-I.D. have no control over the data used and thus explicitly disclaim any warranty on the accuracy and correctness of this recommendation.",
15591,14,2,1955,"Diese Dosierempfehlung basiert auf Messungen vom Kunden und vom Kunden definierten Wasser-Pflege-Produkten. Der Hersteller dieser Software, 420nm UG, sowie Water-I.D. haben keinen Einfluss auf die Richtigkeit des Messablaufs sowie auf die hinterlegten Daten und übernehmen somit ausdrücklich keine Haftung für die Richtigkeit des Dosiervorschlags.",
15592,14,3,1955,"Данные рекомендации основаны на измерениях, которые проделаны заказчиком и с использованием указанных заказчиком средств по уходу за водой. Автор ПО, 420nm UG и Water-I.D. не может проконтролировать использованные данные и, соответственно, не может гарантировать точности и правильность данных рекомендаций.",
15593,14,4,1955,"Cette recommandation est basée sur les mesures effectuées par le client et les produits de traitement de l'eau spécifiés par le client. L'auteur de ce logiciel, 420nm UG, et Water-I.D. n'ont aucun contrôle sur les données utilisées et décline explicitement toute garantie quant à l'exactitude cette recommandation.",
15594,14,5,1955,该建议是基于顾客自行进行水质测试的结果及顾客自行指定的水处理药剂而提供的水处理建议。本软件的制作者420nm UG及Water-I.D.对此过程中使用的所有数据不具有任何的控制，因此明确声明对本建议的准确性及正确性不承担任何责任。,
15595,14,6,1955,"המידע וההמלצות שבשימוש מבוססים על מדידות שנלקחו ע""י המשתמשים. למחבר התוכנה 420nm UG, ולחברת Water-I.D אין כל שליטה אודות המידע שנמצא בשימוש ולכן אינם אחראיים בשום אופן לרמות הדיוק והתפעול של המכשיר ו/או על המלצות השימוש במכשיר של המשתמשים השונים.",
15596,14,7,1955,"Estas propuesta de dosificación se basa en mediciones realizadas por el cliente y productos para el tratamiento del agua definidos por el cliente. El fabricante de este software, 420nm UG, así como Water-I.D.no inluyen en la precisión del proceso de medición ni en los datos depositados  y por lo tanto no asumen explícitamente qualquier responsabilidad por la propuesta de dosificación.",
15597,14,8,1955,"To zalecenie opiera się na pomiarach wykonanych przez klienta na jego określonych produktach do uzdatniania wody. Autor tego oprogramowania, 420nm UG i Water-I.D. nie mają żadnej kontroli nad tymi danymi i z tego powodu nie gwarantują dokładności i poprawności tych zaleceń.",
15598,14,9,1955,"Bu öneri, müşteri ve müşteri tarafından belirtilen su artıma ürünleri ile yapılan ölçümlere dayanmaktadır. Bu yazılımın sahibi 420nm UG ve Water-I.D. bu ölçümler üzerinde herhangi bir kontrole sahip değildir ve bu nedenle bu önerinin doğruluğu üzerine herhangi bir garanti vermez.",
15599,14,10,1955,"Questa raccomandazione si basa sulle misurazioni effettuate dal cliente e dai prodotti specificati dal cliente per il trattamento dell'acqua. L'autore di questo software, 420nm UG e Water-I.D. non hanno alcun controllo sui dati utilizzati e quindi escludono esplicitamente qualsiasi garanzia sull'accuratezza e la correttezza di questa raccomandazione.",
15600,14,12,1955,"Deze aanbeveling is gebaseerd op metingen gedaan door de klant en door de klant gespecificeerde waterbehandelingsproducten. De auteur van deze software, 420nm UG, en Water-I.D. heeft geen controle over de gebruikte data en geeft derhalve geen enkele garantie op de nauwkeurigheid en de juistheid van deze aanbeveling.",
15601,14,13,1955,"Αυτή η σύσταση βασίζεται σε μετρήσεις που γίνονται από τον πελάτη και από τα προϊόντα επεξεργασίας νερού, που ορίζονται από τον πελάτη. Ο συγγραφέας αυτού του λογισμικού, 420nm UG, και Water-I.D. δεν έχει τον έλεγχο στα χρησιμοποιούμενα δεδομένα και έτσι απορρίπτεται ρητά οποιαδήποτε εγγύηση σχετικά με την ακρίβεια και την ορθότητα αυτής της σύστασης.",
15602,14,14,1955,التوصيات  تمت بناءا علي القياسات المأخوذه التي بواسطة المستهلك و الشركه مالكة الجهاز أو البرنامج التشغيلي ليس عليها أي مسئوليه من ناحية ضمان دقة التصحيحات,
15603,14,18,1955,"Esta recomendação é baseada em medições feitas pelo cliente e por produtos de tratamento de água especificados pelo cliente. O autor deste software, 420nm UG, e a Water-I.D. não têm controle sobre os dados utilizados e, portanto, abstém-se, explicitamente, de qualquer garantia na acuracidade e correção desta recomendação.",
15604,14,21,1955,"Denna rekommendering är baserad på mätningar som gjorts av kund och kund specifika vatten vårds produkter. Författaren på detta software, 420nm UG, och Water-I.D har ingen kontroll över de data som används och därmed uttryckligen avvisar någon garanti för riktigheten i denna rekommendation.",
15605,14,22,1955,"Rekomendasi ini didasarkan pada pengukuran yang dilakukan oleh pelanggan dan produk pengolahan air yang ditentukan pelanggan. Penulis perangkat lunak ini, 420nm UG, dan Water-I.D. tidak memiliki kendali atas data yang digunakan dan dengan demikian secara eksplisit melepaskan jaminan apa pun atas keakuratan dan kebenaran rekomendasi ini.",
15606,14,23,1955,"Ez az ajánlás az ügyfél és az ügyfél által meghatározott vízkezelő termékekkel végzett méréseken alapul. A szoftver szerzője, 420nm UG és Water-I.D. nincs befolyással a felhasznált adatokra, így kifejezetten elhárít minden garanciát az ajánlás pontosságára és helyességére vonatkozóan.",
15607,14,24,1955,"This recommendation is based upon measurements done by the customer and customer-specified water-treatment-products. The author of this software, 420nm UG, and Water-I.D. have no control over the data used and thus explicitly disclaim any warranty on the accuracy and correctness of this recommendation.",
15608,14,1,1956,Turbidity Adapter,
15609,14,2,1956,Trübungs-Adapter,
15610,14,3,1956,Адаптер для измерения мутности,
15611,14,4,1956,Adaptateur Turbidité,
15612,14,5,1956,浊度测试套件,
15613,14,6,1956,מתאם עכירות,
15614,14,7,1956,Adaptador de Turbidez,
15615,14,8,1956,Adapter mętności,
15616,14,9,1956,Bulanıklık Adaptörü,
15617,14,10,1956,Adattatore Torbidità,
15618,14,12,1956,Troebelheids adapter,
15619,14,13,1956,Προσαρμογέας θολότητας ,
15620,14,14,1956,المهئ المستخدم لقياس العكاره,
15621,14,18,1956,Adaptador de Turbidez,
15622,14,21,1956,Grumlighet Adapter,
15623,14,22,1956,Adaptor kekeruhan/turbidity,
15624,14,23,1956,Zavarosság adapter,
15625,14,24,1956,濁度測定用アダプター,
15626,14,1,1957,PTSA Adapter,
15627,14,2,1957,PTSA-Adapter,
15628,14,3,1957,Адаптер для измерения PTSA,
15629,14,4,1957,Adaptateur PTSA,
15630,14,5,1957,PTSA测试套件,
15631,14,6,1957,מתאם PTSA,
15632,14,7,1957,Adaptador de PTSA,
15633,14,8,1957,Adapter PTSA,
15634,14,9,1957,PTSA Adaptörü,
15635,14,10,1957,Adattatore PTSA,
15636,14,12,1957,PTSA adapter,
15637,14,13,1957,Προσαρμογέας PTSA,
15638,14,14,1957,مهئ ال PTSA,
15639,14,18,1957,Adaptador PTSA,
15640,14,21,1957,"PTSA Adapter
",
15641,14,22,1957,Adaptor PTSA,
15642,14,23,1957,PTSA adapter,
15643,14,24,1957,PTSAアダプター,
15644,14,1,1958,Remove the cuvette from the chamber and carefully clean the measurement chamber with a dry cloth.,
15645,14,2,1958,Die Küvette aus dem Messschacht entfernen und den Messschacht vorsichtig mit einem trockenen Tuch reinigen,
15646,14,3,1958,Уберите пробирку из камеры и аккуратно очистите камеру для измерений сухой салфеткой.,
15647,14,4,1958,Retirez la cuvette du puits de mesure et nettoyez soigneusement le puits de mesure avec un chiffon sec,
15648,14,5,1958,将取样瓶从测试仓中取出，使用干的擦拭布将测试仓擦拭干净,
15649,14,6,1958,אנא הסר את המבחנה מהתא ונקה בזהירות את תא המדידה באמצעות סמרטוט יבש.,
15650,14,7,1958,Saque la cubeta de la cámara de medición y limpie con cuidado la cámara de medición con un paño seco,
15651,14,8,1958,Wyjmij kuwetę z komory i starannie oczyścić komorę pomiarową suchą szmatką.,
15652,14,9,1958,Küveti haznesinden çıkartınız ve ölçüm haznesini kuru bir bez yardımı ile dikkatlice temizleyiniz.,
